time,steps,sleep,heartrate
2021-05-04 00:00:00,0,0,
2021-05-04 01:00:00,0,0,
2021-05-04 02:00:00,0,0,
2021-05-04 03:00:00,0,0,
2021-05-04 04:00:00,0,0,
2021-05-04 05:00:00,0,0,
2021-05-04 06:00:00,0,0,
2021-05-04 07:00:00,0,0,
2021-05-04 08:00:00,0,0,
2021-05-04 09:00:00,0,0,
2021-05-04 10:00:00,0,0,
2021-05-04 11:00:00,0,0,
2021-05-04 12:00:00,0,0,
2021-05-04 13:00:00,33.980099,0,80.50563254526614
2021-05-04 14:00:00,1051.7089,0,84.06055573050138
2021-05-04 15:00:00,1299.389,0,86.29757852776021
2021-05-04 16:00:00,1923.6886,0,97.07097620393363
2021-05-04 17:00:00,595.72681,0,82.97510324887966
2021-05-04 18:00:00,932.55707,0,88.76335798732811
2021-05-04 19:00:00,682.50482,0,94.35423409881551
2021-05-04 20:00:00,276.30127,0,83.06983803068508
2021-05-04 21:00:00,61.388149,39,69.98235057763728
2021-05-04 22:00:00,0,60,67.72568177742303
2021-05-04 23:00:00,16.19282,60,63.3566783049452
2021-05-05 00:00:00,0,60,65.9923392903314
2021-05-05 01:00:00,15.867028,60,66.15544923214362
2021-05-05 02:00:00,111.64395,60,63.99210058892468
2021-05-05 03:00:00,12.275981,60,66.84152296748533
2021-05-05 04:00:00,0,60,66.0090823618192
2021-05-05 05:00:00,0,60,64.69212244550501
2021-05-05 06:00:00,250.29063,31,69.61524601603524
2021-05-05 07:00:00,1079.4736,0,83.50129482334931
2021-05-05 08:00:00,916.12598,0,82.92757065429838
2021-05-05 09:00:00,1382.353,0,86.00993895792257
2021-05-05 10:00:00,1721.7714,0,95.73107610506793
2021-05-05 11:00:00,390.50146,0,94.00161970346392
2021-05-05 12:00:00,600.72198,0,86.43211085274513
2021-05-05 13:00:00,1233.3578,0,89.35254422309008
2021-05-05 14:00:00,1308.9076,0,92.25439272231881
2021-05-05 15:00:00,1333.005,0,95.74368724438732
2021-05-05 16:00:00,1531.0474,0,95.99980038259662
2021-05-05 17:00:00,569.74512,0,85.62218338105237
2021-05-05 18:00:00,336.24976,0,88.22861651008049
2021-05-05 19:00:00,420.28531,0,79.95929423873046
2021-05-05 20:00:00,605.07666,0,74.19302399502405
2021-05-05 21:00:00,109.72093,0,65.48299698559921
2021-05-05 22:00:00,0,54,62.40443084562212
2021-05-05 23:00:00,17.887169,60,62.91017821839053
2021-05-06 00:00:00,78.030876,60,69.8715264094874
2021-05-06 01:00:00,0,60,69.47681173078496
2021-05-06 02:00:00,0,60,66.76911158543949
2021-05-06 03:00:00,0,60,68.13548658027865
2021-05-06 04:00:00,21.421011,60,65.46105770219377
2021-05-06 05:00:00,18.63516,60,65.61641996589272
2021-05-06 06:00:00,835.57458,28,75.64216196894192
2021-05-06 07:00:00,1252.6759,0,93.72291901441862
2021-05-06 08:00:00,1676.5465,0,96.78642570200466
2021-05-06 09:00:00,967.40723,0,94.84946795625676
