time,steps,sleep,heartrate
2021-09-08 00:00:00,0,0,
2021-09-08 01:00:00,0,0,
2021-09-08 02:00:00,0,0,
2021-09-08 03:00:00,0,0,
2021-09-08 04:00:00,0,0,
2021-09-08 05:00:00,0,0,
2021-09-08 06:00:00,0,0,
2021-09-08 07:00:00,0,0,
2021-09-08 08:00:00,0,0,
2021-09-08 09:00:00,0,0,
2021-09-08 10:00:00,485.34232,0,88.04818405904463
2021-09-08 11:00:00,118.31459,0,81.5474984555506
2021-09-08 12:00:00,157.68105,0,94.10649405135307
2021-09-08 13:00:00,304.10471,0,92.36241162677277
2021-09-08 14:00:00,364.61145,0,88.56401197032058
2021-09-08 15:00:00,1271.3533,0,100.6813307950538
2021-09-08 16:00:00,513.34106,0,96.80455301039514
2021-09-08 17:00:00,1029.3619,0,98.10752124936046
2021-09-08 18:00:00,690.16852,0,93.76785958350467
2021-09-08 19:00:00,264.62723,0,99.82987160161332
2021-09-08 20:00:00,179.30322,0,90.67695376053847
2021-09-08 21:00:00,531.10638,0,89.72355088285856
2021-09-08 22:00:00,227.81015,0,90.045299072676
2021-09-08 23:00:00,464.72049,9,90.1521448556675
2021-09-09 00:00:00,0,60,76.72064382997245
2021-09-09 01:00:00,0,60,84.72922149281639
2021-09-09 02:00:00,0,60,88.37276801066082
2021-09-09 03:00:00,0,60,87.42190148312609
2021-09-09 04:00:00,0,60,84.53282196867364
2021-09-09 05:00:00,0,60,78.41546248490799
2021-09-09 06:00:00,0,54,79.46030255959431
2021-09-09 07:00:00,1030.8691,0,97.58026272442552
2021-09-09 08:00:00,1000.0234,0,114.0536574118824
2021-09-09 09:00:00,506.98212,0,114.0663139076164
2021-09-09 10:00:00,393.81009,0,99.26218383004387
2021-09-09 11:00:00,518.88934,0,100.1287706581174
2021-09-09 12:00:00,526.92255,0,96.43117102279408
2021-09-09 13:00:00,262.0441,0,93.84728413595941
2021-09-09 14:00:00,782.57043,0,103.5380566862563
2021-09-09 15:00:00,784.7713,0,100.1365997224289
2021-09-09 16:00:00,552.59302,0,93.93476035981122
2021-09-09 17:00:00,920.08038,0,103.0724115180977
2021-09-09 18:00:00,815.63239,0,101.8177830824031
2021-09-09 19:00:00,351.73215,0,97.34689841357888
2021-09-09 20:00:00,345.12476,0,89.74585340554574
2021-09-09 21:00:00,273.07571,0,95.042765536497
2021-09-09 22:00:00,621.50012,0,100.593210669159
2021-09-09 23:00:00,311.66379,13,86.01601461051084
2021-09-10 00:00:00,0,60,75.47303116030399
2021-09-10 01:00:00,0,60,81.19935527769238
2021-09-10 02:00:00,0,60,83.11270602206322
2021-09-10 03:00:00,0,60,83.98092795828924
2021-09-10 04:00:00,0,60,78.91777040472428
2021-09-10 05:00:00,0,60,73.47180507953695
2021-09-10 06:00:00,27.683058,60,73.43358770301228
2021-09-10 07:00:00,632.89954,23,91.27908214049181
2021-09-10 08:00:00,814.30402,0,111.2123658639109
2021-09-10 09:00:00,1219.5085,0,107.8077777096541
2021-09-10 10:00:00,918.86835,0,107.7796823345963
2021-09-10 11:00:00,594.02441,0,117.294162032713
2021-09-10 12:00:00,440.71585,0,104.4868662625559
2021-09-10 13:00:00,203.11896,0,96.02322119246691
2021-09-10 14:00:00,714.10425,0,99.54969682423912
2021-09-10 15:00:00,360.15411,0,98.48637363569989
2021-09-10 16:00:00,803.35577,0,101.0198061483957
2021-09-10 17:00:00,731.72815,0,101.1263326457243
2021-09-10 18:00:00,598.17786,0,100.8789781495982
2021-09-10 19:00:00,475.27185,0,106.5659151505791
2021-09-10 20:00:00,476.60257,0,97.90210018048316
2021-09-10 21:00:00,381.23358,0,97.21185513375765
2021-09-10 22:00:00,463.69666,0,94.22244813366885
2021-09-10 23:00:00,355.02197,0,87.09718309288336
2021-09-11 00:00:00,32.415611,53,87.63569435647848
2021-09-11 01:00:00,0,60,84.17131014219029
2021-09-11 02:00:00,0,60,82.81587731415205
2021-09-11 03:00:00,0,60,83.75329364165627
2021-09-11 04:00:00,0,60,77.85126068227663
2021-09-11 05:00:00,0,60,75.9487278334459
2021-09-11 06:00:00,0,60,74.02790319830237
2021-09-11 07:00:00,0,60,72.15139673490158
2021-09-11 08:00:00,84.013786,50,75.19675267685845
2021-09-11 09:00:00,1152.7976,0,102.8192284526627
2021-09-11 10:00:00,420.82437,0,98.32885450355381
2021-09-11 11:00:00,545.89233,0,91.06214056350734
2021-09-11 12:00:00,145.1169,0,88.4180879502465
2021-09-11 13:00:00,655.73126,16,92.30900804180622
2021-09-11 14:00:00,0,60,70.21304193044448
2021-09-11 15:00:00,191.01176,11,79.21466550523252
2021-09-11 16:00:00,159.40388,0,81.91884227770693
2021-09-11 17:00:00,242.04272,0,87.31840813736528
2021-09-11 18:00:00,289.94333,0,92.084743448241
