time,steps,sleep,heartrate
2021-04-21 00:00:00,0,0,
2021-04-21 01:00:00,0,0,
2021-04-21 02:00:00,0,0,
2021-04-21 03:00:00,0,0,
2021-04-21 04:00:00,0,0,
2021-04-21 05:00:00,0,0,
2021-04-21 06:00:00,0,0,
2021-04-21 07:00:00,0,0,
2021-04-21 08:00:00,321.76199,0,90.84377418266018
2021-04-21 09:00:00,1823.8512,0,91.35523409234435
2021-04-21 10:00:00,19.524899,0,68.28547499398771
2021-04-21 11:00:00,187.35249,0,73.25508584510237
2021-04-21 12:00:00,136.80161,0,72.27395096038136
2021-04-21 13:00:00,223.25137,0,73.10365920934342
2021-04-21 14:00:00,347.9939,0,75.72179973838712
2021-04-21 15:00:00,365.37085,0,76.75608619058954
2021-04-21 16:00:00,622.28278,0,84.07696474269825
2021-04-21 17:00:00,143.91663,0,81.56446364829814
2021-04-21 18:00:00,296.61444,0,91.41429784207054
2021-04-21 19:00:00,291.32626,0,79.20355406193909
2021-04-21 20:00:00,106.65068,0,83.09488477524506
2021-04-21 21:00:00,32.58733,53,73.30475057319069
2021-04-21 22:00:00,69.752388,60,63.94273207698872
2021-04-21 23:00:00,0,60,62.42918002793
2021-04-22 00:00:00,17.173052,60,62.98483140550221
2021-04-22 01:00:00,0,60,58.75904539721171
2021-04-22 02:00:00,0,60,61.424669718748
2021-04-22 03:00:00,0,60,60.91309305952912
2021-04-22 04:00:00,42.981899,60,57.67595866004388
2021-04-22 05:00:00,13.568297,60,60.65256979879472
2021-04-22 06:00:00,302.05798,20,83.89456199704117
2021-04-22 07:00:00,168.54585,0,76.60827580809134
2021-04-22 08:00:00,326.42407,0,80.02339703730516
2021-04-22 09:00:00,234.25896,0,78.89700415945309
2021-04-22 10:00:00,716.55548,0,73.51052123906121
2021-04-22 11:00:00,274.02975,0,75.82112663531858
2021-04-22 12:00:00,201.30275,0,79.29225064885583
2021-04-22 13:00:00,58.793507,0,70.26606066322181
2021-04-22 14:00:00,308.56802,0,71.57059618791159
2021-04-22 15:00:00,410.26358,0,80.05903211191034
2021-04-22 16:00:00,455.69797,0,87.1527308865617
2021-04-22 17:00:00,199.73395,0,77.38471345969013
2021-04-22 18:00:00,287.6727,0,78.4817012498487
2021-04-22 19:00:00,532.677,0,83.92585352307877
2021-04-22 20:00:00,326.36621,0,86.54856647792063
2021-04-22 21:00:00,173.2993,7,79.5170105153219
2021-04-22 22:00:00,34.621407,60,71.52744931843223
2021-04-22 23:00:00,0,60,68.32222665202472
2021-04-23 00:00:00,12.902331,60,64.69204557341946
2021-04-23 01:00:00,24.499708,60,64.15710338067787
