time,steps,sleep,heartrate
2021-03-30 00:00:00,0,0,
2021-03-30 01:00:00,0,0,
2021-03-30 02:00:00,0,0,
2021-03-30 03:00:00,0,0,
2021-03-30 04:00:00,0,0,
2021-03-30 05:00:00,0,0,
2021-03-30 06:00:00,0,0,
2021-03-30 07:00:00,0,0,
2021-03-30 08:00:00,0,0,
2021-03-30 09:00:00,0,0,
2021-03-30 10:00:00,0,0,79.60357921398179
2021-03-30 11:00:00,21.658173,0,67.18882015438867
2021-03-30 12:00:00,214.01242,0,79.27074627575877
2021-03-30 13:00:00,223.13702,0,71.65596906226737
2021-03-30 14:00:00,376.15671,0,73.22031523398269
2021-03-30 15:00:00,75.187454,0,72.09850219597553
2021-03-30 16:00:00,180.35686,0,74.73976935176626
2021-03-30 17:00:00,198.61571,0,69.31493719698832
2021-03-30 18:00:00,188.2993,0,74.73232468604564
2021-03-30 19:00:00,195.31242,0,84.96485385284372
2021-03-30 20:00:00,196.06461,0,75.09247863352449
2021-03-30 21:00:00,103.44497,0,55.53020488217865
2021-03-30 22:00:00,39.890762,0,58.14219231259122
2021-03-30 23:00:00,0,0,55.65818955480219
2021-03-31 00:00:00,0,0,54.19807470769888
2021-03-31 01:00:00,18.851992,12,58.00769311259887
2021-03-31 02:00:00,0,60,56.00384155811413
2021-03-31 03:00:00,11.787333,60,58.55698804092842
2021-03-31 04:00:00,22.710697,60,55.51180133715138
2021-03-31 05:00:00,0,60,57.79686858328422
2021-03-31 06:00:00,46.885971,42,57.58182817394926
2021-03-31 07:00:00,204.30444,0,76.32063894396566
2021-03-31 08:00:00,37.61153,0,67.70661161387162
2021-03-31 09:00:00,175.11377,0,68.94266719562067
2021-03-31 10:00:00,168.37563,0,66.44356046782977
2021-03-31 11:00:00,134.16664,0,62.12433721739444
2021-03-31 12:00:00,109.69999,0,69.21007588868119
2021-03-31 13:00:00,330.5202,0,75.26125574369642
2021-03-31 14:00:00,123.48772,0,72.58273205879517
2021-03-31 15:00:00,29.190901,0,70.02051294041541
2021-03-31 16:00:00,142.0976,0,73.86210598712687
2021-03-31 17:00:00,170.13724,0,76.2729092469975
2021-03-31 18:00:00,117.93195,0,76.84447090593578
2021-03-31 19:00:00,103.7149,0,72.302194985057
2021-03-31 20:00:00,145.82629,0,72.42699123930711
2021-03-31 21:00:00,171.84178,30,66.99394853403717
2021-03-31 22:00:00,41.260094,60,55.45577365440252
2021-03-31 23:00:00,26.894812,60,63.59900577489995
2021-04-01 00:00:00,14.93014,60,56.27419899809718
2021-04-01 01:00:00,0,60,57.36839470856477
2021-04-01 02:00:00,62.231693,60,59.89465527230146
2021-04-01 03:00:00,0,60,53.23284330980343
2021-04-01 04:00:00,17.72683,60,52.16496464477299
2021-04-01 05:00:00,29.91721,60,54.27161405098065
2021-04-01 06:00:00,52.034798,60,57.96104634811739
2021-04-01 07:00:00,64.823761,37,61.1549225048455
2021-04-01 08:00:00,160.71565,0,78.11003602548116
2021-04-01 09:00:00,103.42381,0,69.22918639077103
2021-04-01 10:00:00,15.587337,0,65.83594817933367
2021-04-01 11:00:00,184.76324,0,73.86019272984304
2021-04-01 12:00:00,121.75836,0,69.13125034909859
2021-04-01 13:00:00,127.56516,0,75.93669295472198
2021-04-01 14:00:00,52.490562,0,66.34982633538574
2021-04-01 15:00:00,46.482567,0,65.117025715425
2021-04-01 16:00:00,527.62128,0,76.45579319817686
2021-04-01 17:00:00,136.3557,0,75.99825133741548
2021-04-01 18:00:00,128.92296,0,75.15139197310937
2021-04-01 19:00:00,58.613091,0,70.12975737968543
2021-04-01 20:00:00,464.84042,0,72.89623879806641
2021-04-01 21:00:00,198.54054,35,63.33882594683929
2021-04-01 22:00:00,0,60,54.91213313034119
2021-04-01 23:00:00,0,60,55.21443900374607
2021-04-02 00:00:00,65.820763,12,55.80010884406491
2021-04-02 01:00:00,0,0,55.00447251899475
2021-04-02 02:00:00,0,0,58.98542073035941
2021-04-02 03:00:00,47.238342,20,63.3105433341962
2021-04-02 04:00:00,19.241684,60,57.09944095784449
2021-04-02 05:00:00,0,60,58.42691429924734
2021-04-02 06:00:00,54.483364,60,57.60810564171737
2021-04-02 07:00:00,80.373016,41,60.12775934120234
2021-04-02 08:00:00,191.80878,0,74.54401369252965
2021-04-02 09:00:00,204.88504,0,71.64725168344931
2021-04-02 10:00:00,179.83493,0,71.08264253693484
2021-04-02 11:00:00,147.61122,0,79.937001351997
2021-04-02 12:00:00,315.90396,0,80.75581922489026
2021-04-02 13:00:00,399.76636,0,83.02119865619497
2021-04-02 14:00:00,82.435341,0,67.33116080976382
2021-04-02 15:00:00,547.48773,0,71.11990877596848
2021-04-02 16:00:00,31.82604,0,70.92176910452781
2021-04-02 17:00:00,131.74573,0,69.59574790091794
2021-04-02 18:00:00,125.6874,0,75.91483880616778
2021-04-02 19:00:00,132.75067,0,76.2899671599468
2021-04-02 20:00:00,267.08411,0,80.54276957253171
2021-04-02 21:00:00,77.776863,0,69.15881911886045
2021-04-02 22:00:00,101.89463,39,64.86249772498904
2021-04-02 23:00:00,47.79187,60,61.72852045508814
2021-04-03 00:00:00,19.091555,60,75.61591766211677
2021-04-03 01:00:00,0,60,62.33243906610627
2021-04-03 02:00:00,0,60,58.16148174940371
2021-04-03 03:00:00,59.627655,60,58.32028029705619
2021-04-03 04:00:00,49.089424,60,58.78781548297109
2021-04-03 05:00:00,0,60,56.44559199990443
2021-04-03 06:00:00,0,60,52.25761810020988
2021-04-03 07:00:00,157.20888,30,63.06445944442142
2021-04-03 08:00:00,178.08397,0,76.24757551362116
2021-04-03 09:00:00,24.473703,0,65.39849388300397
2021-04-03 10:00:00,73.634773,0,67.68319098516949
2021-04-03 11:00:00,543.99371,0,77.45561713805112
2021-04-03 12:00:00,80.518044,0,72.13672813932627
2021-04-03 13:00:00,173.23526,0,60.73503385256292
2021-04-03 14:00:00,289.71161,0,72.66608931822459
2021-04-03 15:00:00,102.6274,0,67.10676210889307
2021-04-03 16:00:00,197.10446,0,68.05743651495351
2021-04-03 17:00:00,100.31029,0,73.55875843163324
2021-04-03 18:00:00,184.65318,0,73.91087602067039
2021-04-03 19:00:00,234.57185,0,75.24899853937421
2021-04-03 20:00:00,69.108604,0,75.97993320642085
2021-04-03 21:00:00,557.7204,0,72.95370010582162
2021-04-03 22:00:00,98.048065,6,56.86579127535759
2021-04-03 23:00:00,0,60,61.28578336465753
2021-04-04 00:00:00,53.199608,60,60.44317416291868
2021-04-04 01:00:00,19.689911,60,55.94607272518926
2021-04-04 02:00:00,41.178074,60,62.83982102132575
2021-04-04 03:00:00,23.286322,60,57.10153398922773
2021-04-04 04:00:00,0,60,57.33590435040674
2021-04-04 05:00:00,0,60,56.60639270829085
2021-04-04 06:00:00,38.269913,60,58.64622896557515
2021-04-04 07:00:00,20.666388,46,58.91517627679541
2021-04-04 08:00:00,112.80506,0,75.44331363139699
2021-04-04 09:00:00,129.93956,0,72.21413535228704
2021-04-04 10:00:00,368.87537,0,87.11313384439431
2021-04-04 11:00:00,34.093052,0,68.0030269364036
2021-04-04 12:00:00,217.79303,0,74.07642215758491
2021-04-04 13:00:00,154.0117,0,72.76375247471337
2021-04-04 14:00:00,308.48407,0,76.13226728337119
2021-04-04 15:00:00,64.475624,0,70.49684859261394
2021-04-04 16:00:00,131.25023,0,72.34628897437797
2021-04-04 17:00:00,0,0,66.86129786330979
2021-04-04 18:00:00,230.34375,0,75.56707787030061
2021-04-04 19:00:00,91.425865,0,77.73521208774679
2021-04-04 20:00:00,40.294178,0,72.33907125627137
2021-04-04 21:00:00,200.51085,9,69.23749154999729
2021-04-04 22:00:00,15.656454,60,62.6155594985703
2021-04-04 23:00:00,0,60,62.54072430574622
2021-04-05 00:00:00,70.642014,60,61.43673446432632
2021-04-05 01:00:00,0,60,58.24013739310017
2021-04-05 02:00:00,31.806372,60,58.77974615525843
2021-04-05 03:00:00,0,60,55.32675865970729
2021-04-05 04:00:00,61.509541,60,57.29703760549219
2021-04-05 05:00:00,0,60,54.88131588064203
2021-04-05 06:00:00,33.218872,60,54.4228720395661
2021-04-05 07:00:00,0,45,50.80883136240845
2021-04-05 08:00:00,78.413879,0,74.85727156620031
2021-04-05 09:00:00,88.508118,0,69.42178234045684
2021-04-05 10:00:00,457.2562,0,78.82112896889366
2021-04-05 11:00:00,179.55032,0,78.11805662710532
2021-04-05 12:00:00,37.335915,0,73.5780875455841
2021-04-05 13:00:00,146.11169,0,71.42882120200473
2021-04-05 14:00:00,114.84292,0,70.78334956755528
2021-04-05 15:00:00,116.02443,0,72.06607620316871
2021-04-05 16:00:00,217.30426,0,71.28688559981354
2021-04-05 17:00:00,47.881275,0,69.05145357428198
2021-04-05 18:00:00,49.037712,0,75.66201898884462
