time,steps,sleep,heartrate
2021-09-14 00:00:00,0,0,
2021-09-14 01:00:00,0,0,
2021-09-14 02:00:00,0,0,
2021-09-14 03:00:00,0,0,
2021-09-14 04:00:00,0,0,
2021-09-14 05:00:00,0,0,
2021-09-14 06:00:00,0,0,
2021-09-14 07:00:00,0,0,
2021-09-14 08:00:00,0,0,
2021-09-14 09:00:00,0,0,
2021-09-14 10:00:00,0,0,
2021-09-14 11:00:00,0,0,
2021-09-14 12:00:00,0,0,
2021-09-14 13:00:00,38.00898,0,82.62991071253715
2021-09-14 14:00:00,293.05716,0,80.63919881038322
2021-09-14 15:00:00,388.82269,0,86.53920554653187
2021-09-14 16:00:00,205.79034,0,83.5252878360869
2021-09-14 17:00:00,175.4124,0,79.98069152426201
2021-09-14 18:00:00,115.01613,0,82.35840183653706
2021-09-14 19:00:00,125.48011,0,81.85536158831
2021-09-14 20:00:00,81.43441,0,80.28493320058453
2021-09-14 21:00:00,653.79089,0,81.23187937818847
2021-09-14 22:00:00,0,57,67.43177617385945
2021-09-14 23:00:00,0,60,69.00821117079067
2021-09-15 00:00:00,0,60,71.61318498697997
2021-09-15 01:00:00,0,60,71.39453827768423
2021-09-15 02:00:00,75.130936,60,73.05605390190921
2021-09-15 03:00:00,13.284212,60,72.42580969504256
2021-09-15 04:00:00,17.203039,60,71.10808088202062
2021-09-15 05:00:00,49.792191,49,70.71603368411492
2021-09-15 06:00:00,0,0,74.03804448141344
2021-09-15 07:00:00,427.54352,0,85.53052045442534
2021-09-15 08:00:00,364.04697,0,87.03660214014324
2021-09-15 09:00:00,2097.3772,0,93.5126930501184
2021-09-15 10:00:00,1155.5785,0,86.3033983729086
2021-09-15 11:00:00,790.74927,0,86.16870801301417
2021-09-15 12:00:00,260.23813,0,81.83061141778416
2021-09-15 13:00:00,349.45798,0,84.07691471831743
2021-09-15 14:00:00,169.87997,0,82.91797613883413
2021-09-15 15:00:00,45.69511,0,77.94854432579466
2021-09-15 16:00:00,265.68225,0,85.13939566695693
2021-09-15 17:00:00,137.88744,0,84.47361294118217
2021-09-15 18:00:00,68.47802,0,84.33290582442822
2021-09-15 19:00:00,267.82614,0,86.46100176293618
2021-09-15 20:00:00,62.151546,0,78.12629093781793
2021-09-15 21:00:00,88.279884,0,73.47791291684503
2021-09-15 22:00:00,418.34555,0,75.5443083856179
2021-09-15 23:00:00,0,0,75.90867067488011
2021-09-16 00:00:00,121.20934,14,75.57858887124459
2021-09-16 01:00:00,0,60,71.69093034869466
2021-09-16 02:00:00,0,60,69.81338179083275
2021-09-16 03:00:00,0,60,69.53606087613291
2021-09-16 04:00:00,0,60,67.93906442896294
2021-09-16 05:00:00,0,60,69.98148484933145
2021-09-16 06:00:00,149.036,19,76.11970966338195
2021-09-16 07:00:00,586.08612,0,85.67314291697407
2021-09-16 08:00:00,955.40436,0,91.06207945757428
2021-09-16 09:00:00,102.25208,0,77.14776037184569
2021-09-16 10:00:00,799.02008,0,83.70818187601557
2021-09-16 11:00:00,717.10193,0,86.34896689849182
2021-09-16 12:00:00,168.40628,0,83.04048684359181
2021-09-16 13:00:00,572.98267,0,89.30049429992175
2021-09-16 14:00:00,1957.7632,0,93.96850849987085
2021-09-16 15:00:00,114.63882,0,78.96447444572333
2021-09-16 16:00:00,42.547802,0,79.66372458644916
2021-09-16 17:00:00,262.35437,0,82.31688027126431
2021-09-16 18:00:00,227.23865,0,81.45744680648383
2021-09-16 19:00:00,285.19269,0,81.7928750071549
2021-09-16 20:00:00,268.86087,0,100.798899352411
2021-09-16 21:00:00,57.285934,0,73.72520402205983
2021-09-16 22:00:00,412.92178,20,74.02805930245165
2021-09-16 23:00:00,0,60,66.85278923754807
2021-09-17 00:00:00,0,60,68.80537822192291
2021-09-17 01:00:00,0,60,69.09213513256442
2021-09-17 02:00:00,111.13123,60,68.82725515009638
2021-09-17 03:00:00,0,60,66.93141297456023
2021-09-17 04:00:00,26.230972,60,67.23800626891936
2021-09-17 05:00:00,0,60,66.73901276846698
2021-09-17 06:00:00,63.827587,2,69.65183816058969
2021-09-17 07:00:00,229.16528,0,81.4177924875387
2021-09-17 08:00:00,567.15985,0,85.58722433292633
2021-09-17 09:00:00,518.08722,0,79.37565459286475
2021-09-17 10:00:00,1009.6703,0,85.61508416370157
2021-09-17 11:00:00,189.99887,0,84.5072087470629
2021-09-17 12:00:00,810.12457,0,86.7001283680985
2021-09-17 13:00:00,499.27487,0,85.29975162371019
2021-09-17 14:00:00,147.56824,0,75.17661213884043
2021-09-17 15:00:00,625.02509,0,83.04028819196918
2021-09-17 16:00:00,557.22583,0,84.2075606266971
2021-09-17 17:00:00,696.81757,0,77.19277228344401
2021-09-17 18:00:00,180.96132,0,79.54377994745118
2021-09-17 19:00:00,294.94867,0,84.78060454015501
2021-09-17 20:00:00,822.1889,0,85.07193090378858
2021-09-17 21:00:00,222.96301,0,76.67173072860689
2021-09-17 22:00:00,244.49019,35,70.46084363773765
2021-09-17 23:00:00,107.12907,60,73.05247123984097
2021-09-18 00:00:00,13.547255,60,70.75902696324522
2021-09-18 01:00:00,0,60,68.79572944454999
2021-09-18 02:00:00,123.50553,60,71.51830277738641
2021-09-18 03:00:00,0,60,68.53055795696758
2021-09-18 04:00:00,19.32913,60,68.44246152041964
2021-09-18 05:00:00,125.26752,24,69.55645161140853
2021-09-18 06:00:00,89.446266,0,78.40008276706945
2021-09-18 07:00:00,867.06512,0,93.02982185419847
2021-09-18 08:00:00,683.83716,0,91.08975707090399
2021-09-18 09:00:00,230.16914,0,81.32883392388145
2021-09-18 10:00:00,389.77078,0,84.44392226858358
2021-09-18 11:00:00,908.00763,0,90.93949284007394
2021-09-18 12:00:00,481.68073,0,85.46133233259725
2021-09-18 13:00:00,315.37775,0,86.85708119525738
2021-09-18 14:00:00,2155.2239,0,89.38460484256986
2021-09-18 15:00:00,911.61755,0,85.23176879334606
2021-09-18 16:00:00,1039.1639,0,86.70836849643391
2021-09-18 17:00:00,495.24924,0,83.67396476066828
2021-09-18 18:00:00,251.64265,0,78.31184522031721
2021-09-18 19:00:00,373.24619,0,80.48185910040974
2021-09-18 20:00:00,245.2114,0,75.30638692221569
2021-09-18 21:00:00,184.72343,0,71.71725021066422
2021-09-18 22:00:00,103.91348,0,72.29830141735255
2021-09-18 23:00:00,397.43301,17,77.38027602496851
2021-09-19 00:00:00,0,60,73.14848820395068
2021-09-19 01:00:00,0,60,71.39352279713816
2021-09-19 02:00:00,0,60,69.72154905455763
2021-09-19 03:00:00,64.14196,60,68.65550650316295
